"from","to","target","source"
"Mamoru Miyano","Yuri Lowenthal",102,53
"Mamoru Miyano","Steve Blum",194,53
"Kana Hanazawa","Hiroshi Kamiya",13,51
"Kana Hanazawa","Daisuke Ono",14,51
"Kana Hanazawa","Jun Fukuyama",57,51
"Kana Hanazawa","Yuichi Nakamura",45,51
"Kana Hanazawa","Yuki Kaji",1,51
"Kana Hanazawa","Ayahi Takagaki",59,51
"Kana Hanazawa","Kazuma Horie",93,51
"Kana Hanazawa","Sanae Kobayashi",94,51
"Kana Hanazawa","Takaya Kuroda",95,51
"Kana Hanazawa","Kari Wahlgren",96,51
"Kana Hanazawa","Darrel Guilbeau",97,51
"Kana Hanazawa","Bryce Papenbrook",98,51
"Kana Hanazawa","Michelle Ruff",99,51
"Kana Hanazawa","Johnny Yong Bosch",100,51
"Kana Hanazawa","Crispin Freeman",101,51
"Kana Hanazawa","Yuri Lowenthal",102,51
"Kana Hanazawa","Steve Blum",194,51
"Hiroshi Kamiya","Daisuke Ono",14,13
"Hiroshi Kamiya","Jun Fukuyama",57,13
"Hiroshi Kamiya","Yuichi Nakamura",45,13
"Hiroshi Kamiya","Yuki Kaji",1,13
"Hiroshi Kamiya","Ayahi Takagaki",59,13
"Hiroshi Kamiya","Kazuma Horie",93,13
"Hiroshi Kamiya","Sanae Kobayashi",94,13
"Hiroshi Kamiya","Takaya Kuroda",95,13
"Hiroshi Kamiya","Kari Wahlgren",96,13
"Hiroshi Kamiya","Darrel Guilbeau",97,13
"Hiroshi Kamiya","Bryce Papenbrook",98,13
"Hiroshi Kamiya","Michelle Ruff",99,13
"Hiroshi Kamiya","Johnny Yong Bosch",100,13
"Hiroshi Kamiya","Crispin Freeman",101,13
"Hiroshi Kamiya","Yuri Lowenthal",102,13
"Hiroshi Kamiya","Steve Blum",194,13
"Daisuke Ono","Jun Fukuyama",57,14
"Daisuke Ono","Yuichi Nakamura",45,14
"Daisuke Ono","Yuki Kaji",1,14
"Daisuke Ono","Ayahi Takagaki",59,14
"Daisuke Ono","Kazuma Horie",93,14
"Daisuke Ono","Sanae Kobayashi",94,14
"Daisuke Ono","Takaya Kuroda",95,14
"Daisuke Ono","Kari Wahlgren",96,14
"Daisuke Ono","Darrel Guilbeau",97,14
"Daisuke Ono","Bryce Papenbrook",98,14
"Daisuke Ono","Michelle Ruff",99,14
"Daisuke Ono","Johnny Yong Bosch",100,14
"Daisuke Ono","Crispin Freeman",101,14
"Daisuke Ono","Yuri Lowenthal",102,14
"Daisuke Ono","Steve Blum",194,14
"Jun Fukuyama","Yuichi Nakamura",45,57
"Jun Fukuyama","Yuki Kaji",1,57
"Jun Fukuyama","Ayahi Takagaki",59,57
"Jun Fukuyama","Kazuma Horie",93,57
"Jun Fukuyama","Sanae Kobayashi",94,57
"Jun Fukuyama","Takaya Kuroda",95,57
"Jun Fukuyama","Kari Wahlgren",96,57
"Jun Fukuyama","Darrel Guilbeau",97,57
"Jun Fukuyama","Bryce Papenbrook",98,57
"Jun Fukuyama","Michelle Ruff",99,57
"Jun Fukuyama","Johnny Yong Bosch",100,57
"Jun Fukuyama","Crispin Freeman",101,57
"Jun Fukuyama","Yuri Lowenthal",102,57
"Jun Fukuyama","Steve Blum",194,57
"Yuichi Nakamura","Yuki Kaji",1,45
"Yuichi Nakamura","Ayahi Takagaki",59,45
"Yuichi Nakamura","Kazuma Horie",93,45
"Yuichi Nakamura","Sanae Kobayashi",94,45
"Yuichi Nakamura","Takaya Kuroda",95,45
"Yuichi Nakamura","Kari Wahlgren",96,45
"Yuichi Nakamura","Darrel Guilbeau",97,45
"Yuichi Nakamura","Bryce Papenbrook",98,45
"Yuichi Nakamura","Michelle Ruff",99,45
"Yuichi Nakamura","Johnny Yong Bosch",100,45
"Yuichi Nakamura","Crispin Freeman",101,45
"Yuichi Nakamura","Yuri Lowenthal",102,45
"Yuichi Nakamura","Steve Blum",194,45
"Yuki Kaji","Ayahi Takagaki",59,1
"Yuki Kaji","Kazuma Horie",93,1
"Yuki Kaji","Sanae Kobayashi",94,1
"Yuki Kaji","Takaya Kuroda",95,1
"Yuki Kaji","Kari Wahlgren",96,1
"Yuki Kaji","Darrel Guilbeau",97,1
"Yuki Kaji","Bryce Papenbrook",98,1
"Yuki Kaji","Michelle Ruff",99,1
"Yuki Kaji","Johnny Yong Bosch",100,1
"Yuki Kaji","Crispin Freeman",101,1
"Yuki Kaji","Yuri Lowenthal",102,1
"Yuki Kaji","Steve Blum",194,1
"Ayahi Takagaki","Kazuma Horie",93,59
"Ayahi Takagaki","Sanae Kobayashi",94,59
"Ayahi Takagaki","Takaya Kuroda",95,59
"Ayahi Takagaki","Kari Wahlgren",96,59
"Ayahi Takagaki","Darrel Guilbeau",97,59
"Ayahi Takagaki","Bryce Papenbrook",98,59
"Ayahi Takagaki","Michelle Ruff",99,59
"Ayahi Takagaki","Johnny Yong Bosch",100,59
"Ayahi Takagaki","Crispin Freeman",101,59
"Ayahi Takagaki","Yuri Lowenthal",102,59
"Ayahi Takagaki","Steve Blum",194,59
"Kazuma Horie","Sanae Kobayashi",94,93
"Kazuma Horie","Takaya Kuroda",95,93
"Kazuma Horie","Kari Wahlgren",96,93
"Kazuma Horie","Darrel Guilbeau",97,93
"Kazuma Horie","Bryce Papenbrook",98,93
"Kazuma Horie","Michelle Ruff",99,93
"Kazuma Horie","Johnny Yong Bosch",100,93
"Kazuma Horie","Crispin Freeman",101,93
"Kazuma Horie","Yuri Lowenthal",102,93
"Kazuma Horie","Steve Blum",194,93
"Sanae Kobayashi","Takaya Kuroda",95,94
"Sanae Kobayashi","Kari Wahlgren",96,94
"Sanae Kobayashi","Darrel Guilbeau",97,94
"Sanae Kobayashi","Bryce Papenbrook",98,94
"Sanae Kobayashi","Michelle Ruff",99,94
"Sanae Kobayashi","Johnny Yong Bosch",100,94
"Sanae Kobayashi","Crispin Freeman",101,94
"Sanae Kobayashi","Yuri Lowenthal",102,94
"Sanae Kobayashi","Steve Blum",194,94
"Takaya Kuroda","Kari Wahlgren",96,95
"Takaya Kuroda","Darrel Guilbeau",97,95
"Takaya Kuroda","Bryce Papenbrook",98,95
"Takaya Kuroda","Michelle Ruff",99,95
"Takaya Kuroda","Johnny Yong Bosch",100,95
"Takaya Kuroda","Crispin Freeman",101,95
"Takaya Kuroda","Yuri Lowenthal",102,95
"Takaya Kuroda","Steve Blum",194,95
"Kari Wahlgren","Darrel Guilbeau",97,96
"Kari Wahlgren","Bryce Papenbrook",98,96
"Kari Wahlgren","Michelle Ruff",99,96
"Kari Wahlgren","Johnny Yong Bosch",100,96
"Kari Wahlgren","Crispin Freeman",101,96
"Kari Wahlgren","Yuri Lowenthal",102,96
"Kari Wahlgren","Steve Blum",194,96
"Darrel Guilbeau","Bryce Papenbrook",98,97
"Darrel Guilbeau","Michelle Ruff",99,97
"Darrel Guilbeau","Johnny Yong Bosch",100,97
"Darrel Guilbeau","Crispin Freeman",101,97
"Darrel Guilbeau","Yuri Lowenthal",102,97
"Darrel Guilbeau","Steve Blum",194,97
"Bryce Papenbrook","Michelle Ruff",99,98
"Bryce Papenbrook","Johnny Yong Bosch",100,98
"Bryce Papenbrook","Crispin Freeman",101,98
"Bryce Papenbrook","Yuri Lowenthal",102,98
"Bryce Papenbrook","Steve Blum",194,98
"Michelle Ruff","Johnny Yong Bosch",100,99
"Michelle Ruff","Crispin Freeman",101,99
"Michelle Ruff","Yuri Lowenthal",102,99
"Michelle Ruff","Steve Blum",194,99
"Johnny Yong Bosch","Crispin Freeman",101,100
"Johnny Yong Bosch","Yuri Lowenthal",102,100
"Johnny Yong Bosch","Steve Blum",194,100
"Crispin Freeman","Yuri Lowenthal",102,101
"Crispin Freeman","Steve Blum",194,101
"Yuri Lowenthal","Steve Blum",194,102
"Yuki Kaji","Nobuo Tobita",103,1
"Yuki Kaji","Michiko Neya",104,1
"Yuki Kaji","Mitsuru Miyamoto",105,1
"Yuki Kaji","Fumihiko Tachiki",106,1
"Yuki Kaji","Shintaro Asanuma",107,1
"Yuki Kaji","Takahiro Sakurai",34,1
"Yuki Kaji","Kana Hanazawa",51,1
"Yuki Kaji","Toshiyuki Toyonaga",23,1
"Yuki Kaji","Suzu Hirose",108,1
"Yuki Kaji","Shinichiro Miki",79,1
"Yuki Kaji","Mamoru Miyano",53,1
"Yuki Kaji","Takako Matsu",109,1
"Yuki Kaji","Masaki Suda",195,1
"Nobuo Tobita","Michiko Neya",104,103
"Nobuo Tobita","Mitsuru Miyamoto",105,103
"Nobuo Tobita","Fumihiko Tachiki",106,103
"Nobuo Tobita","Shintaro Asanuma",107,103
"Nobuo Tobita","Takahiro Sakurai",34,103
"Nobuo Tobita","Kana Hanazawa",51,103
"Nobuo Tobita","Toshiyuki Toyonaga",23,103
"Nobuo Tobita","Suzu Hirose",108,103
"Nobuo Tobita","Shinichiro Miki",79,103
"Nobuo Tobita","Mamoru Miyano",53,103
"Nobuo Tobita","Takako Matsu",109,103
"Nobuo Tobita","Masaki Suda",195,103
"Michiko Neya","Mitsuru Miyamoto",105,104
"Michiko Neya","Fumihiko Tachiki",106,104
"Michiko Neya","Shintaro Asanuma",107,104
"Michiko Neya","Takahiro Sakurai",34,104
"Michiko Neya","Kana Hanazawa",51,104
"Michiko Neya","Toshiyuki Toyonaga",23,104
"Michiko Neya","Suzu Hirose",108,104
"Michiko Neya","Shinichiro Miki",79,104
"Michiko Neya","Mamoru Miyano",53,104
"Michiko Neya","Takako Matsu",109,104
"Michiko Neya","Masaki Suda",195,104
"Mitsuru Miyamoto","Fumihiko Tachiki",106,105
"Mitsuru Miyamoto","Shintaro Asanuma",107,105
"Mitsuru Miyamoto","Takahiro Sakurai",34,105
"Mitsuru Miyamoto","Kana Hanazawa",51,105
"Mitsuru Miyamoto","Toshiyuki Toyonaga",23,105
"Mitsuru Miyamoto","Suzu Hirose",108,105
"Mitsuru Miyamoto","Shinichiro Miki",79,105
"Mitsuru Miyamoto","Mamoru Miyano",53,105
"Mitsuru Miyamoto","Takako Matsu",109,105
"Mitsuru Miyamoto","Masaki Suda",195,105
"Fumihiko Tachiki","Shintaro Asanuma",107,106
"Fumihiko Tachiki","Takahiro Sakurai",34,106
"Fumihiko Tachiki","Kana Hanazawa",51,106
"Fumihiko Tachiki","Toshiyuki Toyonaga",23,106
"Fumihiko Tachiki","Suzu Hirose",108,106
"Fumihiko Tachiki","Shinichiro Miki",79,106
"Fumihiko Tachiki","Mamoru Miyano",53,106
"Fumihiko Tachiki","Takako Matsu",109,106
"Fumihiko Tachiki","Masaki Suda",195,106
"Shintaro Asanuma","Takahiro Sakurai",34,107
"Shintaro Asanuma","Kana Hanazawa",51,107
"Shintaro Asanuma","Toshiyuki Toyonaga",23,107
"Shintaro Asanuma","Suzu Hirose",108,107
"Shintaro Asanuma","Shinichiro Miki",79,107
"Shintaro Asanuma","Mamoru Miyano",53,107
"Shintaro Asanuma","Takako Matsu",109,107
"Shintaro Asanuma","Masaki Suda",195,107
"Takahiro Sakurai","Kana Hanazawa",51,34
"Takahiro Sakurai","Toshiyuki Toyonaga",23,34
"Takahiro Sakurai","Suzu Hirose",108,34
"Takahiro Sakurai","Shinichiro Miki",79,34
"Takahiro Sakurai","Mamoru Miyano",53,34
"Takahiro Sakurai","Takako Matsu",109,34
"Takahiro Sakurai","Masaki Suda",195,34
"Kana Hanazawa","Toshiyuki Toyonaga",23,51
"Kana Hanazawa","Suzu Hirose",108,51
"Kana Hanazawa","Shinichiro Miki",79,51
"Kana Hanazawa","Mamoru Miyano",53,51
"Kana Hanazawa","Takako Matsu",109,51
"Kana Hanazawa","Masaki Suda",195,51
"Toshiyuki Toyonaga","Suzu Hirose",108,23
"Toshiyuki Toyonaga","Shinichiro Miki",79,23
"Toshiyuki Toyonaga","Mamoru Miyano",53,23
"Toshiyuki Toyonaga","Takako Matsu",109,23
"Toshiyuki Toyonaga","Masaki Suda",195,23
"Suzu Hirose","Shinichiro Miki",79,108
"Suzu Hirose","Mamoru Miyano",53,108
"Suzu Hirose","Takako Matsu",109,108
"Suzu Hirose","Masaki Suda",195,108
"Shinichiro Miki","Mamoru Miyano",53,79
"Shinichiro Miki","Takako Matsu",109,79
"Shinichiro Miki","Masaki Suda",195,79
"Mamoru Miyano","Takako Matsu",109,53
"Mamoru Miyano","Masaki Suda",195,53
"Takako Matsu","Masaki Suda",195,109
"Daisuke Ono","M・A・O",65,14
"Daisuke Ono","Tomohiro Kaku",110,14
"Daisuke Ono","Saori Hayami",111,14
"Daisuke Ono","Shuichi Ikeda",112,14
"Daisuke Ono","Kendo Kobayashi",113,14
"Daisuke Ono","Razor Ramon RG",114,14
"Daisuke Ono","Razor Ramon HG",115,14
"Daisuke Ono","Masane Tsukayama",116,14
"Daisuke Ono","Masaya Onosaka",117,14
"Daisuke Ono","Kenjiro Tsuda",118,14
"Daisuke Ono","Teruaki Ogawa",119,14
"Daisuke Ono","Hisanori Yoshida",120,14
"Daisuke Ono","Yuki Kaji",1,14
"M・A・O","Tomohiro Kaku",110,65
"M・A・O","Saori Hayami",111,65
"M・A・O","Shuichi Ikeda",112,65
"M・A・O","Kendo Kobayashi",113,65
"M・A・O","Razor Ramon RG",114,65
"M・A・O","Razor Ramon HG",115,65
"M・A・O","Masane Tsukayama",116,65
"M・A・O","Masaya Onosaka",117,65
"M・A・O","Kenjiro Tsuda",118,65
"M・A・O","Teruaki Ogawa",119,65
"M・A・O","Hisanori Yoshida",120,65
"M・A・O","Yuki Kaji",1,65
"Tomohiro Kaku","Saori Hayami",111,110
"Tomohiro Kaku","Shuichi Ikeda",112,110
"Tomohiro Kaku","Kendo Kobayashi",113,110
"Tomohiro Kaku","Razor Ramon RG",114,110
"Tomohiro Kaku","Razor Ramon HG",115,110
"Tomohiro Kaku","Masane Tsukayama",116,110
"Tomohiro Kaku","Masaya Onosaka",117,110
"Tomohiro Kaku","Kenjiro Tsuda",118,110
"Tomohiro Kaku","Teruaki Ogawa",119,110
"Tomohiro Kaku","Hisanori Yoshida",120,110
"Tomohiro Kaku","Yuki Kaji",1,110
"Saori Hayami","Shuichi Ikeda",112,111
"Saori Hayami","Kendo Kobayashi",113,111
"Saori Hayami","Razor Ramon RG",114,111
"Saori Hayami","Razor Ramon HG",115,111
"Saori Hayami","Masane Tsukayama",116,111
"Saori Hayami","Masaya Onosaka",117,111
"Saori Hayami","Kenjiro Tsuda",118,111
"Saori Hayami","Teruaki Ogawa",119,111
"Saori Hayami","Hisanori Yoshida",120,111
"Saori Hayami","Yuki Kaji",1,111
"Shuichi Ikeda","Kendo Kobayashi",113,112
"Shuichi Ikeda","Razor Ramon RG",114,112
"Shuichi Ikeda","Razor Ramon HG",115,112
"Shuichi Ikeda","Masane Tsukayama",116,112
"Shuichi Ikeda","Masaya Onosaka",117,112
"Shuichi Ikeda","Kenjiro Tsuda",118,112
"Shuichi Ikeda","Teruaki Ogawa",119,112
"Shuichi Ikeda","Hisanori Yoshida",120,112
"Shuichi Ikeda","Yuki Kaji",1,112
"Kendo Kobayashi","Razor Ramon RG",114,113
"Kendo Kobayashi","Razor Ramon HG",115,113
"Kendo Kobayashi","Masane Tsukayama",116,113
"Kendo Kobayashi","Masaya Onosaka",117,113
"Kendo Kobayashi","Kenjiro Tsuda",118,113
"Kendo Kobayashi","Teruaki Ogawa",119,113
"Kendo Kobayashi","Hisanori Yoshida",120,113
"Kendo Kobayashi","Yuki Kaji",1,113
"Razor Ramon RG","Razor Ramon HG",115,114
"Razor Ramon RG","Masane Tsukayama",116,114
"Razor Ramon RG","Masaya Onosaka",117,114
"Razor Ramon RG","Kenjiro Tsuda",118,114
"Razor Ramon RG","Teruaki Ogawa",119,114
"Razor Ramon RG","Hisanori Yoshida",120,114
"Razor Ramon RG","Yuki Kaji",1,114
"Razor Ramon HG","Masane Tsukayama",116,115
"Razor Ramon HG","Masaya Onosaka",117,115
"Razor Ramon HG","Kenjiro Tsuda",118,115
"Razor Ramon HG","Teruaki Ogawa",119,115
"Razor Ramon HG","Hisanori Yoshida",120,115
"Razor Ramon HG","Yuki Kaji",1,115
"Masane Tsukayama","Masaya Onosaka",117,116
"Masane Tsukayama","Kenjiro Tsuda",118,116
"Masane Tsukayama","Teruaki Ogawa",119,116
"Masane Tsukayama","Hisanori Yoshida",120,116
"Masane Tsukayama","Yuki Kaji",1,116
"Masaya Onosaka","Kenjiro Tsuda",118,117
"Masaya Onosaka","Teruaki Ogawa",119,117
"Masaya Onosaka","Hisanori Yoshida",120,117
"Masaya Onosaka","Yuki Kaji",1,117
"Kenjiro Tsuda","Teruaki Ogawa",119,118
"Kenjiro Tsuda","Hisanori Yoshida",120,118
"Kenjiro Tsuda","Yuki Kaji",1,118
"Teruaki Ogawa","Hisanori Yoshida",120,119
"Teruaki Ogawa","Yuki Kaji",1,119
"Hisanori Yoshida","Yuki Kaji",1,120
"Mamoru Miyano","Takahiro Sakurai",34,53
"Mamoru Miyano","Kana Hanazawa",51,53
"Mamoru Miyano","Tomokazu Sugita",121,53
"Mamoru Miyano","Yuki Kaji",1,53
"Mamoru Miyano","Junichi Suwabe",91,53
"Mamoru Miyano","Daisuke Ono",14,53
"Mamoru Miyano","Kenta Miyake",42,53
"Mamoru Miyano","Kenyu Horiuchi",70,53
"Mamoru Miyano","Kazuya Nakai",31,53
"Mamoru Miyano","Kazuhiro Yamaji",17,53
"Takahiro Sakurai","Kana Hanazawa",51,34
"Takahiro Sakurai","Tomokazu Sugita",121,34
"Takahiro Sakurai","Yuki Kaji",1,34
"Takahiro Sakurai","Junichi Suwabe",91,34
"Takahiro Sakurai","Daisuke Ono",14,34
"Takahiro Sakurai","Kenta Miyake",42,34
"Takahiro Sakurai","Kenyu Horiuchi",70,34
"Takahiro Sakurai","Kazuya Nakai",31,34
"Takahiro Sakurai","Kazuhiro Yamaji",17,34
"Kana Hanazawa","Tomokazu Sugita",121,51
"Kana Hanazawa","Yuki Kaji",1,51
"Kana Hanazawa","Junichi Suwabe",91,51
"Kana Hanazawa","Daisuke Ono",14,51
"Kana Hanazawa","Kenta Miyake",42,51
"Kana Hanazawa","Kenyu Horiuchi",70,51
"Kana Hanazawa","Kazuya Nakai",31,51
"Kana Hanazawa","Kazuhiro Yamaji",17,51
"Tomokazu Sugita","Yuki Kaji",1,121
"Tomokazu Sugita","Junichi Suwabe",91,121
"Tomokazu Sugita","Daisuke Ono",14,121
"Tomokazu Sugita","Kenta Miyake",42,121
"Tomokazu Sugita","Kenyu Horiuchi",70,121
"Tomokazu Sugita","Kazuya Nakai",31,121
"Tomokazu Sugita","Kazuhiro Yamaji",17,121
"Yuki Kaji","Junichi Suwabe",91,1
"Yuki Kaji","Daisuke Ono",14,1
"Yuki Kaji","Kenta Miyake",42,1
"Yuki Kaji","Kenyu Horiuchi",70,1
"Yuki Kaji","Kazuya Nakai",31,1
"Yuki Kaji","Kazuhiro Yamaji",17,1
"Junichi Suwabe","Daisuke Ono",14,91
"Junichi Suwabe","Kenta Miyake",42,91
"Junichi Suwabe","Kenyu Horiuchi",70,91
"Junichi Suwabe","Kazuya Nakai",31,91
"Junichi Suwabe","Kazuhiro Yamaji",17,91
"Daisuke Ono","Kenta Miyake",42,14
"Daisuke Ono","Kenyu Horiuchi",70,14
"Daisuke Ono","Kazuya Nakai",31,14
"Daisuke Ono","Kazuhiro Yamaji",17,14
"Kenta Miyake","Kenyu Horiuchi",70,42
"Kenta Miyake","Kazuya Nakai",31,42
"Kenta Miyake","Kazuhiro Yamaji",17,42
"Kenyu Horiuchi","Kazuya Nakai",31,70
"Kenyu Horiuchi","Kazuhiro Yamaji",17,70
"Kazuya Nakai","Kazuhiro Yamaji",17,31
"Mamoru Miyano","Takahiro Sakurai",34,53
"Mamoru Miyano","Kana Hanazawa",51,53
"Mamoru Miyano","Tomokazu Sugita",121,53
"Mamoru Miyano","Yuki Kaji",1,53
"Mamoru Miyano","Junichi Suwabe",91,53
"Mamoru Miyano","Reina Ueda",122,53
"Mamoru Miyano","Ari Ozawa",123,53
"Mamoru Miyano","Daisuke Ono",14,53
"Mamoru Miyano","Kenta Miyake",42,53
"Mamoru Miyano","Kenyu Horiuchi",70,53
"Mamoru Miyano","Kazuya Nakai",31,53
"Mamoru Miyano","Kazuhiro Yamaji",17,53
"Takahiro Sakurai","Kana Hanazawa",51,34
"Takahiro Sakurai","Tomokazu Sugita",121,34
"Takahiro Sakurai","Yuki Kaji",1,34
"Takahiro Sakurai","Junichi Suwabe",91,34
"Takahiro Sakurai","Reina Ueda",122,34
"Takahiro Sakurai","Ari Ozawa",123,34
"Takahiro Sakurai","Daisuke Ono",14,34
"Takahiro Sakurai","Kenta Miyake",42,34
"Takahiro Sakurai","Kenyu Horiuchi",70,34
"Takahiro Sakurai","Kazuya Nakai",31,34
"Takahiro Sakurai","Kazuhiro Yamaji",17,34
"Kana Hanazawa","Tomokazu Sugita",121,51
"Kana Hanazawa","Yuki Kaji",1,51
"Kana Hanazawa","Junichi Suwabe",91,51
"Kana Hanazawa","Reina Ueda",122,51
"Kana Hanazawa","Ari Ozawa",123,51
"Kana Hanazawa","Daisuke Ono",14,51
"Kana Hanazawa","Kenta Miyake",42,51
"Kana Hanazawa","Kenyu Horiuchi",70,51
"Kana Hanazawa","Kazuya Nakai",31,51
"Kana Hanazawa","Kazuhiro Yamaji",17,51
"Tomokazu Sugita","Yuki Kaji",1,121
"Tomokazu Sugita","Junichi Suwabe",91,121
"Tomokazu Sugita","Reina Ueda",122,121
"Tomokazu Sugita","Ari Ozawa",123,121
"Tomokazu Sugita","Daisuke Ono",14,121
"Tomokazu Sugita","Kenta Miyake",42,121
"Tomokazu Sugita","Kenyu Horiuchi",70,121
"Tomokazu Sugita","Kazuya Nakai",31,121
"Tomokazu Sugita","Kazuhiro Yamaji",17,121
"Yuki Kaji","Junichi Suwabe",91,1
"Yuki Kaji","Reina Ueda",122,1
"Yuki Kaji","Ari Ozawa",123,1
"Yuki Kaji","Daisuke Ono",14,1
"Yuki Kaji","Kenta Miyake",42,1
"Yuki Kaji","Kenyu Horiuchi",70,1
"Yuki Kaji","Kazuya Nakai",31,1
"Yuki Kaji","Kazuhiro Yamaji",17,1
"Junichi Suwabe","Reina Ueda",122,91
"Junichi Suwabe","Ari Ozawa",123,91
"Junichi Suwabe","Daisuke Ono",14,91
"Junichi Suwabe","Kenta Miyake",42,91
"Junichi Suwabe","Kenyu Horiuchi",70,91
"Junichi Suwabe","Kazuya Nakai",31,91
"Junichi Suwabe","Kazuhiro Yamaji",17,91
"Reina Ueda","Ari Ozawa",123,122
"Reina Ueda","Daisuke Ono",14,122
"Reina Ueda","Kenta Miyake",42,122
"Reina Ueda","Kenyu Horiuchi",70,122
"Reina Ueda","Kazuya Nakai",31,122
"Reina Ueda","Kazuhiro Yamaji",17,122
"Ari Ozawa","Daisuke Ono",14,123
"Ari Ozawa","Kenta Miyake",42,123
"Ari Ozawa","Kenyu Horiuchi",70,123
"Ari Ozawa","Kazuya Nakai",31,123
"Ari Ozawa","Kazuhiro Yamaji",17,123
"Daisuke Ono","Kenta Miyake",42,14
"Daisuke Ono","Kenyu Horiuchi",70,14
"Daisuke Ono","Kazuya Nakai",31,14
"Daisuke Ono","Kazuhiro Yamaji",17,14
"Kenta Miyake","Kenyu Horiuchi",70,42
"Kenta Miyake","Kazuya Nakai",31,42
"Kenta Miyake","Kazuhiro Yamaji",17,42
"Kenyu Horiuchi","Kazuya Nakai",31,70
"Kenyu Horiuchi","Kazuhiro Yamaji",17,70
"Kazuya Nakai","Kazuhiro Yamaji",17,31
"Mamoru Miyano","Takahiro Sakurai",34,53
"Mamoru Miyano","Kana Hanazawa",51,53
"Mamoru Miyano","Tomokazu Sugita",121,53
"Mamoru Miyano","Yuki Kaji",1,53
"Mamoru Miyano","Junichi Suwabe",91,53
"Mamoru Miyano","Reina Ueda",122,53
"Mamoru Miyano","Ari Ozawa",123,53
"Mamoru Miyano","Daisuke Ono",14,53
"Mamoru Miyano","Kenta Miyake",42,53
"Mamoru Miyano","Kenyu Horiuchi",70,53
"Mamoru Miyano","Kazuya Nakai",31,53
"Mamoru Miyano","Kazuhiro Yamaji",17,53
"Takahiro Sakurai","Kana Hanazawa",51,34
"Takahiro Sakurai","Tomokazu Sugita",121,34
"Takahiro Sakurai","Yuki Kaji",1,34
"Takahiro Sakurai","Junichi Suwabe",91,34
"Takahiro Sakurai","Reina Ueda",122,34
"Takahiro Sakurai","Ari Ozawa",123,34
"Takahiro Sakurai","Daisuke Ono",14,34
"Takahiro Sakurai","Kenta Miyake",42,34
"Takahiro Sakurai","Kenyu Horiuchi",70,34
"Takahiro Sakurai","Kazuya Nakai",31,34
"Takahiro Sakurai","Kazuhiro Yamaji",17,34
"Kana Hanazawa","Tomokazu Sugita",121,51
"Kana Hanazawa","Yuki Kaji",1,51
"Kana Hanazawa","Junichi Suwabe",91,51
"Kana Hanazawa","Reina Ueda",122,51
"Kana Hanazawa","Ari Ozawa",123,51
"Kana Hanazawa","Daisuke Ono",14,51
"Kana Hanazawa","Kenta Miyake",42,51
"Kana Hanazawa","Kenyu Horiuchi",70,51
"Kana Hanazawa","Kazuya Nakai",31,51
"Kana Hanazawa","Kazuhiro Yamaji",17,51
"Tomokazu Sugita","Yuki Kaji",1,121
"Tomokazu Sugita","Junichi Suwabe",91,121
"Tomokazu Sugita","Reina Ueda",122,121
"Tomokazu Sugita","Ari Ozawa",123,121
"Tomokazu Sugita","Daisuke Ono",14,121
"Tomokazu Sugita","Kenta Miyake",42,121
"Tomokazu Sugita","Kenyu Horiuchi",70,121
"Tomokazu Sugita","Kazuya Nakai",31,121
"Tomokazu Sugita","Kazuhiro Yamaji",17,121
"Yuki Kaji","Junichi Suwabe",91,1
"Yuki Kaji","Reina Ueda",122,1
"Yuki Kaji","Ari Ozawa",123,1
"Yuki Kaji","Daisuke Ono",14,1
"Yuki Kaji","Kenta Miyake",42,1
"Yuki Kaji","Kenyu Horiuchi",70,1
"Yuki Kaji","Kazuya Nakai",31,1
"Yuki Kaji","Kazuhiro Yamaji",17,1
"Junichi Suwabe","Reina Ueda",122,91
"Junichi Suwabe","Ari Ozawa",123,91
"Junichi Suwabe","Daisuke Ono",14,91
"Junichi Suwabe","Kenta Miyake",42,91
"Junichi Suwabe","Kenyu Horiuchi",70,91
"Junichi Suwabe","Kazuya Nakai",31,91
"Junichi Suwabe","Kazuhiro Yamaji",17,91
"Reina Ueda","Ari Ozawa",123,122
"Reina Ueda","Daisuke Ono",14,122
"Reina Ueda","Kenta Miyake",42,122
"Reina Ueda","Kenyu Horiuchi",70,122
"Reina Ueda","Kazuya Nakai",31,122
"Reina Ueda","Kazuhiro Yamaji",17,122
"Ari Ozawa","Daisuke Ono",14,123
"Ari Ozawa","Kenta Miyake",42,123
"Ari Ozawa","Kenyu Horiuchi",70,123
"Ari Ozawa","Kazuya Nakai",31,123
"Ari Ozawa","Kazuhiro Yamaji",17,123
"Daisuke Ono","Kenta Miyake",42,14
"Daisuke Ono","Kenyu Horiuchi",70,14
"Daisuke Ono","Kazuya Nakai",31,14
"Daisuke Ono","Kazuhiro Yamaji",17,14
"Kenta Miyake","Kenyu Horiuchi",70,42
"Kenta Miyake","Kazuya Nakai",31,42
"Kenta Miyake","Kazuhiro Yamaji",17,42
"Kenyu Horiuchi","Kazuya Nakai",31,70
"Kenyu Horiuchi","Kazuhiro Yamaji",17,70
"Kazuya Nakai","Kazuhiro Yamaji",17,31
"Ayumu Murase","Kaito Ishikawa",27,124
"Ayumu Murase","Satoshi Hino",125,124
"Ayumu Murase","Miyu Irino",126,124
"Ayumu Murase","Yu Hayashi",127,124
"Ayumu Murase","Koki Uchiyama",128,124
"Ayumu Murase","Soma Saito",129,124
"Ayumu Murase","Nobuhiko Okamoto",56,124
