"from","to","target","source"
"Samaira Rao","Karuna Pandey",160,159
"Samaira Rao","Sucheta Khanna",239,159
"Karuna Pandey","Sucheta Khanna",239,160
"Aamir Khan","Siddharth",38,45
"Aamir Khan","Atul Kulkarni",161,45
"Aamir Khan","Sharman Joshi",162,45
"Aamir Khan","Kunal Kapoor",163,45
"Aamir Khan","Alice Patten",164,45
"Aamir Khan","Soha Ali Khan",165,45
"Aamir Khan","Waheeda Rehman",166,45
"Aamir Khan","Kiron Kher",167,45
"Aamir Khan","Om Puri",168,45
"Aamir Khan","Anupam Kher",7,45
"Aamir Khan","Madhavan",269,45
"Siddharth","Atul Kulkarni",161,38
"Siddharth","Sharman Joshi",162,38
"Siddharth","Kunal Kapoor",163,38
"Siddharth","Alice Patten",164,38
"Siddharth","Soha Ali Khan",165,38
"Siddharth","Waheeda Rehman",166,38
"Siddharth","Kiron Kher",167,38
"Siddharth","Om Puri",168,38
"Siddharth","Anupam Kher",7,38
"Siddharth","Madhavan",269,38
"Atul Kulkarni","Sharman Joshi",162,161
"Atul Kulkarni","Kunal Kapoor",163,161
"Atul Kulkarni","Alice Patten",164,161
"Atul Kulkarni","Soha Ali Khan",165,161
"Atul Kulkarni","Waheeda Rehman",166,161
"Atul Kulkarni","Kiron Kher",167,161
"Atul Kulkarni","Om Puri",168,161
"Atul Kulkarni","Anupam Kher",7,161
"Atul Kulkarni","Madhavan",269,161
"Sharman Joshi","Kunal Kapoor",163,162
"Sharman Joshi","Alice Patten",164,162
"Sharman Joshi","Soha Ali Khan",165,162
"Sharman Joshi","Waheeda Rehman",166,162
"Sharman Joshi","Kiron Kher",167,162
"Sharman Joshi","Om Puri",168,162
"Sharman Joshi","Anupam Kher",7,162
"Sharman Joshi","Madhavan",269,162
"Kunal Kapoor","Alice Patten",164,163
"Kunal Kapoor","Soha Ali Khan",165,163
"Kunal Kapoor","Waheeda Rehman",166,163
"Kunal Kapoor","Kiron Kher",167,163
"Kunal Kapoor","Om Puri",168,163
"Kunal Kapoor","Anupam Kher",7,163
"Kunal Kapoor","Madhavan",269,163
"Alice Patten","Soha Ali Khan",165,164
"Alice Patten","Waheeda Rehman",166,164
"Alice Patten","Kiron Kher",167,164
"Alice Patten","Om Puri",168,164
"Alice Patten","Anupam Kher",7,164
"Alice Patten","Madhavan",269,164
"Soha Ali Khan","Waheeda Rehman",166,165
"Soha Ali Khan","Kiron Kher",167,165
"Soha Ali Khan","Om Puri",168,165
"Soha Ali Khan","Anupam Kher",7,165
"Soha Ali Khan","Madhavan",269,165
"Waheeda Rehman","Kiron Kher",167,166
"Waheeda Rehman","Om Puri",168,166
"Waheeda Rehman","Anupam Kher",7,166
"Waheeda Rehman","Madhavan",269,166
"Kiron Kher","Om Puri",168,167
"Kiron Kher","Anupam Kher",7,167
"Kiron Kher","Madhavan",269,167
"Om Puri","Anupam Kher",7,168
"Om Puri","Madhavan",269,168
"Anupam Kher","Madhavan",269,7
"Bradley Cooper","Jennifer Lawrence",170,169
"Bradley Cooper","Robert De Niro",171,169
"Bradley Cooper","Jacki Weaver",172,169
"Bradley Cooper","Chris Tucker",173,169
"Bradley Cooper","Anupam Kher",7,169
"Bradley Cooper","John Ortiz",174,169
"Bradley Cooper","Shea Whigham",175,169
"Bradley Cooper","Julia Stiles",176,169
"Bradley Cooper","Paul Herman",270,169
"Jennifer Lawrence","Robert De Niro",171,170
"Jennifer Lawrence","Jacki Weaver",172,170
"Jennifer Lawrence","Chris Tucker",173,170
"Jennifer Lawrence","Anupam Kher",7,170
"Jennifer Lawrence","John Ortiz",174,170
"Jennifer Lawrence","Shea Whigham",175,170
"Jennifer Lawrence","Julia Stiles",176,170
"Jennifer Lawrence","Paul Herman",270,170
"Robert De Niro","Jacki Weaver",172,171
"Robert De Niro","Chris Tucker",173,171
"Robert De Niro","Anupam Kher",7,171
"Robert De Niro","John Ortiz",174,171
"Robert De Niro","Shea Whigham",175,171
"Robert De Niro","Julia Stiles",176,171
"Robert De Niro","Paul Herman",270,171
"Jacki Weaver","Chris Tucker",173,172
"Jacki Weaver","Anupam Kher",7,172
"Jacki Weaver","John Ortiz",174,172
"Jacki Weaver","Shea Whigham",175,172
"Jacki Weaver","Julia Stiles",176,172
"Jacki Weaver","Paul Herman",270,172
"Chris Tucker","Anupam Kher",7,173
"Chris Tucker","John Ortiz",174,173
"Chris Tucker","Shea Whigham",175,173
"Chris Tucker","Julia Stiles",176,173
"Chris Tucker","Paul Herman",270,173
"Anupam Kher","John Ortiz",174,7
"Anupam Kher","Shea Whigham",175,7
"Anupam Kher","Julia Stiles",176,7
"Anupam Kher","Paul Herman",270,7
"John Ortiz","Shea Whigham",175,174
"John Ortiz","Julia Stiles",176,174
"John Ortiz","Paul Herman",270,174
"Shea Whigham","Julia Stiles",176,175
"Shea Whigham","Paul Herman",270,175
"Julia Stiles","Paul Herman",270,176
"Akshay Kumar","Manoj Bajpayee",15,98
"Akshay Kumar","Anupam Kher",7,98
"Akshay Kumar","Jimmy Shergill",9,98
"Akshay Kumar","Kajal Aggarwal",177,98
"Akshay Kumar","Divya Dutta",178,98
"Akshay Kumar","Kharaj Mukherjee",179,98
"Akshay Kumar","Rajesh Sharma",146,98
"Akshay Kumar","Kishore Kadam",180,98
"Akshay Kumar","Neeru Bajwa",181,98
"Akshay Kumar","Deep Raj Rana",182,98
"Akshay Kumar","Neetu Singh",271,98
"Manoj Bajpayee","Anupam Kher",7,15
"Manoj Bajpayee","Jimmy Shergill",9,15
"Manoj Bajpayee","Kajal Aggarwal",177,15
"Manoj Bajpayee","Divya Dutta",178,15
"Manoj Bajpayee","Kharaj Mukherjee",179,15
"Manoj Bajpayee","Rajesh Sharma",146,15
"Manoj Bajpayee","Kishore Kadam",180,15
"Manoj Bajpayee","Neeru Bajwa",181,15
"Manoj Bajpayee","Deep Raj Rana",182,15
"Manoj Bajpayee","Neetu Singh",271,15
"Anupam Kher","Jimmy Shergill",9,7
"Anupam Kher","Kajal Aggarwal",177,7
"Anupam Kher","Divya Dutta",178,7
"Anupam Kher","Kharaj Mukherjee",179,7
"Anupam Kher","Rajesh Sharma",146,7
"Anupam Kher","Kishore Kadam",180,7
"Anupam Kher","Neeru Bajwa",181,7
"Anupam Kher","Deep Raj Rana",182,7
"Anupam Kher","Neetu Singh",271,7
"Jimmy Shergill","Kajal Aggarwal",177,9
"Jimmy Shergill","Divya Dutta",178,9
"Jimmy Shergill","Kharaj Mukherjee",179,9
"Jimmy Shergill","Rajesh Sharma",146,9
"Jimmy Shergill","Kishore Kadam",180,9
"Jimmy Shergill","Neeru Bajwa",181,9
"Jimmy Shergill","Deep Raj Rana",182,9
"Jimmy Shergill","Neetu Singh",271,9
"Kajal Aggarwal","Divya Dutta",178,177
"Kajal Aggarwal","Kharaj Mukherjee",179,177
"Kajal Aggarwal","Rajesh Sharma",146,177
"Kajal Aggarwal","Kishore Kadam",180,177
"Kajal Aggarwal","Neeru Bajwa",181,177
"Kajal Aggarwal","Deep Raj Rana",182,177
"Kajal Aggarwal","Neetu Singh",271,177
"Divya Dutta","Kharaj Mukherjee",179,178
"Divya Dutta","Rajesh Sharma",146,178
"Divya Dutta","Kishore Kadam",180,178
"Divya Dutta","Neeru Bajwa",181,178
"Divya Dutta","Deep Raj Rana",182,178
"Divya Dutta","Neetu Singh",271,178
"Kharaj Mukherjee","Rajesh Sharma",146,179
"Kharaj Mukherjee","Kishore Kadam",180,179
"Kharaj Mukherjee","Neeru Bajwa",181,179
"Kharaj Mukherjee","Deep Raj Rana",182,179
"Kharaj Mukherjee","Neetu Singh",271,179
"Rajesh Sharma","Kishore Kadam",180,146
"Rajesh Sharma","Neeru Bajwa",181,146
"Rajesh Sharma","Deep Raj Rana",182,146
"Rajesh Sharma","Neetu Singh",271,146
"Kishore Kadam","Neeru Bajwa",181,180
"Kishore Kadam","Deep Raj Rana",182,180
"Kishore Kadam","Neetu Singh",271,180
"Neeru Bajwa","Deep Raj Rana",182,181
"Neeru Bajwa","Neetu Singh",271,181
"Deep Raj Rana","Neetu Singh",271,182
"Rekha","Randhir Kapoor",184,183
"Rekha","Sharman Joshi",162,183
"Rekha","Anupam Kher",7,183
"Rekha","Shweta Kumar",185,183
"Rekha","Varsha Usgaonkar",186,183
"Rekha","Rajesh Kumar",187,183
"Rekha","Shreya Narayan",272,183
"Randhir Kapoor","Sharman Joshi",162,184
"Randhir Kapoor","Anupam Kher",7,184
"Randhir Kapoor","Shweta Kumar",185,184
"Randhir Kapoor","Varsha Usgaonkar",186,184
"Randhir Kapoor","Rajesh Kumar",187,184
"Randhir Kapoor","Shreya Narayan",272,184
"Sharman Joshi","Anupam Kher",7,162
"Sharman Joshi","Shweta Kumar",185,162
"Sharman Joshi","Varsha Usgaonkar",186,162
"Sharman Joshi","Rajesh Kumar",187,162
"Sharman Joshi","Shreya Narayan",272,162
"Anupam Kher","Shweta Kumar",185,7
"Anupam Kher","Varsha Usgaonkar",186,7
"Anupam Kher","Rajesh Kumar",187,7
"Anupam Kher","Shreya Narayan",272,7
"Shweta Kumar","Varsha Usgaonkar",186,185
"Shweta Kumar","Rajesh Kumar",187,185
"Shweta Kumar","Shreya Narayan",272,185
"Varsha Usgaonkar","Rajesh Kumar",187,186
"Varsha Usgaonkar","Shreya Narayan",272,186
"Rajesh Kumar","Shreya Narayan",272,187
"Purav Bhandare","Anupam Kher",7,188
"Purav Bhandare","Rahul Bose",189,188
"Purav Bhandare","Victor Banerjee",190,188
"Purav Bhandare","Ankush Dubey",191,188
"Purav Bhandare","Rasika Dugal",192,188
"Purav Bhandare","Rahul Khanna",193,188
"Purav Bhandare","Sana Shaikh",194,188
"Purav Bhandare","Dheirya Sonecha",195,188
"Purav Bhandare","Fatima Sana Shaikh",196,188
"Purav Bhandare","Sarika",229,188
"Anupam Kher","Rahul Bose",189,7
"Anupam Kher","Victor Banerjee",190,7
"Anupam Kher","Ankush Dubey",191,7
"Anupam Kher","Rasika Dugal",192,7
"Anupam Kher","Rahul Khanna",193,7
"Anupam Kher","Sana Shaikh",194,7
"Anupam Kher","Dheirya Sonecha",195,7
"Anupam Kher","Fatima Sana Shaikh",196,7
"Anupam Kher","Sarika",229,7
"Rahul Bose","Victor Banerjee",190,189
"Rahul Bose","Ankush Dubey",191,189
"Rahul Bose","Rasika Dugal",192,189
"Rahul Bose","Rahul Khanna",193,189
"Rahul Bose","Sana Shaikh",194,189
"Rahul Bose","Dheirya Sonecha",195,189
"Rahul Bose","Fatima Sana Shaikh",196,189
"Rahul Bose","Sarika",229,189
"Victor Banerjee","Ankush Dubey",191,190
"Victor Banerjee","Rasika Dugal",192,190
"Victor Banerjee","Rahul Khanna",193,190
"Victor Banerjee","Sana Shaikh",194,190
"Victor Banerjee","Dheirya Sonecha",195,190
"Victor Banerjee","Fatima Sana Shaikh",196,190
"Victor Banerjee","Sarika",229,190
"Ankush Dubey","Rasika Dugal",192,191
"Ankush Dubey","Rahul Khanna",193,191
"Ankush Dubey","Sana Shaikh",194,191
"Ankush Dubey","Dheirya Sonecha",195,191
"Ankush Dubey","Fatima Sana Shaikh",196,191
"Ankush Dubey","Sarika",229,191
"Rasika Dugal","Rahul Khanna",193,192
"Rasika Dugal","Sana Shaikh",194,192
"Rasika Dugal","Dheirya Sonecha",195,192
"Rasika Dugal","Fatima Sana Shaikh",196,192
"Rasika Dugal","Sarika",229,192
"Rahul Khanna","Sana Shaikh",194,193
"Rahul Khanna","Dheirya Sonecha",195,193
"Rahul Khanna","Fatima Sana Shaikh",196,193
"Rahul Khanna","Sarika",229,193
"Sana Shaikh","Dheirya Sonecha",195,194
"Sana Shaikh","Fatima Sana Shaikh",196,194
"Sana Shaikh","Sarika",229,194
"Dheirya Sonecha","Fatima Sana Shaikh",196,195
"Dheirya Sonecha","Sarika",229,195
"Fatima Sana Shaikh","Sarika",229,196
"Russell Peters","Anupam Kher",7,197
"Russell Peters","Christina Cole",198,197
"Russell Peters","Mishqah Parthiephal",199,197
"Russell Peters","Hamza Haq",200,197
"Russell Peters","Meren Reddy",201,197
"Russell Peters","William Shatner",273,197
"Anupam Kher","Christina Cole",198,7
"Anupam Kher","Mishqah Parthiephal",199,7
"Anupam Kher","Hamza Haq",200,7
"Anupam Kher","Meren Reddy",201,7
"Anupam Kher","William Shatner",273,7
"Christina Cole","Mishqah Parthiephal",199,198
"Christina Cole","Hamza Haq",200,198
"Christina Cole","Meren Reddy",201,198
"Christina Cole","William Shatner",273,198
"Mishqah Parthiephal","Hamza Haq",200,199
"Mishqah Parthiephal","Meren Reddy",201,199
"Mishqah Parthiephal","William Shatner",273,199
"Hamza Haq","Meren Reddy",201,200
"Hamza Haq","William Shatner",273,200
"Meren Reddy","William Shatner",273,201
"Akshay Kumar","Annu Kapoor",202,98
"Akshay Kumar","Piyush Mishra",203,98
"Akshay Kumar","Lisa Haydon",204,98
"Akshay Kumar","Anupam Kher",7,98
"Annu Kapoor","Piyush Mishra",203,202
"Annu Kapoor","Lisa Haydon",204,202
"Annu Kapoor","Anupam Kher",7,202
"Piyush Mishra","Lisa Haydon",204,203
"Piyush Mishra","Anupam Kher",7,203
"Lisa Haydon","Anupam Kher",7,204
"Akshay Kumar","Bhumi Pednekar",205,98
"Akshay Kumar","Divyendu Sharma",39,98
"Akshay Kumar","Atul Srivastava",206,98
"Akshay Kumar","Anupam Kher",7,98
"Akshay Kumar","Ayesha Raza Mishra",207,98
"Akshay Kumar","Mukesh S Bhatt",208,98
"Akshay Kumar","Shubha Khote",209,98
"Akshay Kumar","Sudhir Pandey",274,98
"Bhumi Pednekar","Divyendu Sharma",39,205
"Bhumi Pednekar","Atul Srivastava",206,205
"Bhumi Pednekar","Anupam Kher",7,205
"Bhumi Pednekar","Ayesha Raza Mishra",207,205
"Bhumi Pednekar","Mukesh S Bhatt",208,205
"Bhumi Pednekar","Shubha Khote",209,205
"Bhumi Pednekar","Sudhir Pandey",274,205
"Divyendu Sharma","Atul Srivastava",206,39
"Divyendu Sharma","Anupam Kher",7,39
"Divyendu Sharma","Ayesha Raza Mishra",207,39
"Divyendu Sharma","Mukesh S Bhatt",208,39
"Divyendu Sharma","Shubha Khote",209,39
"Divyendu Sharma","Sudhir Pandey",274,39
"Atul Srivastava","Anupam Kher",7,206
"Atul Srivastava","Ayesha Raza Mishra",207,206
"Atul Srivastava","Mukesh S Bhatt",208,206
"Atul Srivastava","Shubha Khote",209,206
"Atul Srivastava","Sudhir Pandey",274,206
"Anupam Kher","Ayesha Raza Mishra",207,7
"Anupam Kher","Mukesh S Bhatt",208,7
"Anupam Kher","Shubha Khote",209,7
"Anupam Kher","Sudhir Pandey",274,7
"Ayesha Raza Mishra","Mukesh S Bhatt",208,207
"Ayesha Raza Mishra","Shubha Khote",209,207
"Ayesha Raza Mishra","Sudhir Pandey",274,207
"Mukesh S Bhatt","Shubha Khote",209,208
"Mukesh S Bhatt","Sudhir Pandey",274,208
"Shubha Khote","Sudhir Pandey",274,209
"Shahid Kapoor","Amrita Rao",211,210
"Shahid Kapoor","Anupam Kher",7,210
"Shahid Kapoor","Alok Nath",97,210
"Shahid Kapoor","Seema Biswas",212,210
"Shahid Kapoor","Samir Soni",213,210
"Shahid Kapoor","Lata Sabharwal",214,210
"Shahid Kapoor","Manoj Joshi",158,210
"Shahid Kapoor","Dinesh Lamba",215,210
"Shahid Kapoor","Amrita Prakash",275,210
"Amrita Rao","Anupam Kher",7,211
"Amrita Rao","Alok Nath",97,211
"Amrita Rao","Seema Biswas",212,211
"Amrita Rao","Samir Soni",213,211
"Amrita Rao","Lata Sabharwal",214,211
"Amrita Rao","Manoj Joshi",158,211
"Amrita Rao","Dinesh Lamba",215,211
"Amrita Rao","Amrita Prakash",275,211
"Anupam Kher","Alok Nath",97,7
"Anupam Kher","Seema Biswas",212,7
"Anupam Kher","Samir Soni",213,7
"Anupam Kher","Lata Sabharwal",214,7
"Anupam Kher","Manoj Joshi",158,7
"Anupam Kher","Dinesh Lamba",215,7
"Anupam Kher","Amrita Prakash",275,7
"Alok Nath","Seema Biswas",212,97
"Alok Nath","Samir Soni",213,97
"Alok Nath","Lata Sabharwal",214,97
"Alok Nath","Manoj Joshi",158,97
"Alok Nath","Dinesh Lamba",215,97
"Alok Nath","Amrita Prakash",275,97
"Seema Biswas","Samir Soni",213,212
"Seema Biswas","Lata Sabharwal",214,212
"Seema Biswas","Manoj Joshi",158,212
"Seema Biswas","Dinesh Lamba",215,212
"Seema Biswas","Amrita Prakash",275,212
"Samir Soni","Lata Sabharwal",214,213
"Samir Soni","Manoj Joshi",158,213
"Samir Soni","Dinesh Lamba",215,213
"Samir Soni","Amrita Prakash",275,213
"Lata Sabharwal","Manoj Joshi",158,214
"Lata Sabharwal","Dinesh Lamba",215,214
"Lata Sabharwal","Amrita Prakash",275,214
"Manoj Joshi","Dinesh Lamba",215,158
"Manoj Joshi","Amrita Prakash",275,158
"Dinesh Lamba","Amrita Prakash",275,215
"Ranbir Kapoor","Konkona Sen Sharma",217,216
"Ranbir Kapoor","Shruti Bapna",218,216
"Ranbir Kapoor","Krutika Bolaki",219,216
"Ranbir Kapoor","Namit Das",220,216
"Ranbir Kapoor","Munir Kabani",221,216
"Ranbir Kapoor","Mohsin Ali Khan",222,216
"Ranbir Kapoor","Anupam Kher",7,216
"Ranbir Kapoor","Rahul Khanna",193,216
"Ranbir Kapoor","Kainaz Motivala",276,216
"Konkona Sen Sharma","Shruti Bapna",218,217
"Konkona Sen Sharma","Krutika Bolaki",219,217
"Konkona Sen Sharma","Namit Das",220,217
"Konkona Sen Sharma","Munir Kabani",221,217
"Konkona Sen Sharma","Mohsin Ali Khan",222,217
"Konkona Sen Sharma","Anupam Kher",7,217
"Konkona Sen Sharma","Rahul Khanna",193,217
"Konkona Sen Sharma","Kainaz Motivala",276,217
"Shruti Bapna","Krutika Bolaki",219,218
"Shruti Bapna","Namit Das",220,218
"Shruti Bapna","Munir Kabani",221,218
"Shruti Bapna","Mohsin Ali Khan",222,218
"Shruti Bapna","Anupam Kher",7,218
"Shruti Bapna","Rahul Khanna",193,218
"Shruti Bapna","Kainaz Motivala",276,218
"Krutika Bolaki","Namit Das",220,219
"Krutika Bolaki","Munir Kabani",221,219
"Krutika Bolaki","Mohsin Ali Khan",222,219
"Krutika Bolaki","Anupam Kher",7,219
"Krutika Bolaki","Rahul Khanna",193,219
"Krutika Bolaki","Kainaz Motivala",276,219
"Namit Das","Munir Kabani",221,220
"Namit Das","Mohsin Ali Khan",222,220
"Namit Das","Anupam Kher",7,220
"Namit Das","Rahul Khanna",193,220
"Namit Das","Kainaz Motivala",276,220
"Munir Kabani","Mohsin Ali Khan",222,221
"Munir Kabani","Anupam Kher",7,221
"Munir Kabani","Rahul Khanna",193,221
"Munir Kabani","Kainaz Motivala",276,221
"Mohsin Ali Khan","Anupam Kher",7,222
"Mohsin Ali Khan","Rahul Khanna",193,222
"Mohsin Ali Khan","Kainaz Motivala",276,222
"Anupam Kher","Rahul Khanna",193,7
"Anupam Kher","Kainaz Motivala",276,7
"Rahul Khanna","Kainaz Motivala",276,193
"Anupam Kher","Atul Kulkarni",161,7
"Anupam Kher","Aakash Pandey",223,7
"Anupam Kher","Milind Gunaji",224,7
"Anupam Kher","Perizaad Zorabian",225,7
"Anupam Kher","Smiley Suri",226,7
"Anupam Kher","Parvin Dabas",113,7
"Anupam Kher","Rajit Kapoor",227,7
"Anupam Kher","Purab Kohli",228,7
"Anupam Kher","Rajpal Yadav",105,7
"Anupam Kher","Sarika",229,7
"Anupam Kher","Sayaji Shinde",230,7
"Anupam Kher","Seema Biswas",212,7
"Anupam Kher","Vijay Raaz",231,7
"Anupam Kher","Ashwin Mushran",232,7
"Anupam Kher","Veerendra Saxena",233,7
"Anupam Kher","Siddhant Karnick",277,7
"Atul Kulkarni","Aakash Pandey",223,161
"Atul Kulkarni","Milind Gunaji",224,161
"Atul Kulkarni","Perizaad Zorabian",225,161
"Atul Kulkarni","Smiley Suri",226,161
"Atul Kulkarni","Parvin Dabas",113,161
"Atul Kulkarni","Rajit Kapoor",227,161
"Atul Kulkarni","Purab Kohli",228,161
"Atul Kulkarni","Rajpal Yadav",105,161
"Atul Kulkarni","Sarika",229,161
"Atul Kulkarni","Sayaji Shinde",230,161
"Atul Kulkarni","Seema Biswas",212,161
"Atul Kulkarni","Vijay Raaz",231,161
"Atul Kulkarni","Ashwin Mushran",232,161
"Atul Kulkarni","Veerendra Saxena",233,161
"Atul Kulkarni","Siddhant Karnick",277,161
"Aakash Pandey","Milind Gunaji",224,223
"Aakash Pandey","Perizaad Zorabian",225,223
"Aakash Pandey","Smiley Suri",226,223
"Aakash Pandey","Parvin Dabas",113,223
"Aakash Pandey","Rajit Kapoor",227,223
"Aakash Pandey","Purab Kohli",228,223
"Aakash Pandey","Rajpal Yadav",105,223
"Aakash Pandey","Sarika",229,223
"Aakash Pandey","Sayaji Shinde",230,223
"Aakash Pandey","Seema Biswas",212,223
"Aakash Pandey","Vijay Raaz",231,223
"Aakash Pandey","Ashwin Mushran",232,223
"Aakash Pandey","Veerendra Saxena",233,223
"Aakash Pandey","Siddhant Karnick",277,223
"Milind Gunaji","Perizaad Zorabian",225,224
"Milind Gunaji","Smiley Suri",226,224
"Milind Gunaji","Parvin Dabas",113,224
"Milind Gunaji","Rajit Kapoor",227,224
"Milind Gunaji","Purab Kohli",228,224
"Milind Gunaji","Rajpal Yadav",105,224
"Milind Gunaji","Sarika",229,224
"Milind Gunaji","Sayaji Shinde",230,224
"Milind Gunaji","Seema Biswas",212,224
"Milind Gunaji","Vijay Raaz",231,224
"Milind Gunaji","Ashwin Mushran",232,224
"Milind Gunaji","Veerendra Saxena",233,224
"Milind Gunaji","Siddhant Karnick",277,224
"Perizaad Zorabian","Smiley Suri",226,225
"Perizaad Zorabian","Parvin Dabas",113,225
"Perizaad Zorabian","Rajit Kapoor",227,225
"Perizaad Zorabian","Purab Kohli",228,225
"Perizaad Zorabian","Rajpal Yadav",105,225
"Perizaad Zorabian","Sarika",229,225
"Perizaad Zorabian","Sayaji Shinde",230,225
"Perizaad Zorabian","Seema Biswas",212,225
"Perizaad Zorabian","Vijay Raaz",231,225
"Perizaad Zorabian","Ashwin Mushran",232,225
"Perizaad Zorabian","Veerendra Saxena",233,225
"Perizaad Zorabian","Siddhant Karnick",277,225
"Smiley Suri","Parvin Dabas",113,226
"Smiley Suri","Rajit Kapoor",227,226
"Smiley Suri","Purab Kohli",228,226
"Smiley Suri","Rajpal Yadav",105,226
"Smiley Suri","Sarika",229,226
"Smiley Suri","Sayaji Shinde",230,226
"Smiley Suri","Seema Biswas",212,226
"Smiley Suri","Vijay Raaz",231,226
"Smiley Suri","Ashwin Mushran",232,226
"Smiley Suri","Veerendra Saxena",233,226
"Smiley Suri","Siddhant Karnick",277,226
"Parvin Dabas","Rajit Kapoor",227,113
"Parvin Dabas","Purab Kohli",228,113
"Parvin Dabas","Rajpal Yadav",105,113
"Parvin Dabas","Sarika",229,113
"Parvin Dabas","Sayaji Shinde",230,113
"Parvin Dabas","Seema Biswas",212,113
"Parvin Dabas","Vijay Raaz",231,113
"Parvin Dabas","Ashwin Mushran",232,113
"Parvin Dabas","Veerendra Saxena",233,113
"Parvin Dabas","Siddhant Karnick",277,113
"Rajit Kapoor","Purab Kohli",228,227
"Rajit Kapoor","Rajpal Yadav",105,227
"Rajit Kapoor","Sarika",229,227
"Rajit Kapoor","Sayaji Shinde",230,227
"Rajit Kapoor","Seema Biswas",212,227
"Rajit Kapoor","Vijay Raaz",231,227
"Rajit Kapoor","Ashwin Mushran",232,227
"Rajit Kapoor","Veerendra Saxena",233,227
"Rajit Kapoor","Siddhant Karnick",277,227
"Purab Kohli","Rajpal Yadav",105,228
"Purab Kohli","Sarika",229,228
"Purab Kohli","Sayaji Shinde",230,228
"Purab Kohli","Seema Biswas",212,228
"Purab Kohli","Vijay Raaz",231,228
"Purab Kohli","Ashwin Mushran",232,228
"Purab Kohli","Veerendra Saxena",233,228
"Purab Kohli","Siddhant Karnick",277,228
"Rajpal Yadav","Sarika",229,105
"Rajpal Yadav","Sayaji Shinde",230,105
"Rajpal Yadav","Seema Biswas",212,105
"Rajpal Yadav","Vijay Raaz",231,105
"Rajpal Yadav","Ashwin Mushran",232,105
"Rajpal Yadav","Veerendra Saxena",233,105
"Rajpal Yadav","Siddhant Karnick",277,105
"Sarika","Sayaji Shinde",230,229
"Sarika","Seema Biswas",212,229
"Sarika","Vijay Raaz",231,229
"Sarika","Ashwin Mushran",232,229
"Sarika","Veerendra Saxena",233,229
"Sarika","Siddhant Karnick",277,229
"Sayaji Shinde","Seema Biswas",212,230
"Sayaji Shinde","Vijay Raaz",231,230
"Sayaji Shinde","Ashwin Mushran",232,230
"Sayaji Shinde","Veerendra Saxena",233,230
"Sayaji Shinde","Siddhant Karnick",277,230
"Seema Biswas","Vijay Raaz",231,212
"Seema Biswas","Ashwin Mushran",232,212
"Seema Biswas","Veerendra Saxena",233,212
"Seema Biswas","Siddhant Karnick",277,212
"Vijay Raaz","Ashwin Mushran",232,231
"Vijay Raaz","Veerendra Saxena",233,231
"Vijay Raaz","Siddhant Karnick",277,231
"Ashwin Mushran","Veerendra Saxena",233,232
"Ashwin Mushran","Siddhant Karnick",277,232
"Veerendra Saxena","Siddhant Karnick",277,233
"Dharmendra","Sunny Deol",135,234
"Dharmendra","Bobby Deol",235,234
"Dharmendra","Neha Sharma",236,234
"Dharmendra","Kristina Akheeva",237,234
"Dharmendra","Annu Kapoor",202,234
"Dharmendra","Johnny Lever",238,234
"Dharmendra","Sucheta Khanna",239,234
"Dharmendra","Aidan Cook",240,234
"Dharmendra","Anupam Kher",7,234
"Sunny Deol","Bobby Deol",235,135
"Sunny Deol","Neha Sharma",236,135
"Sunny Deol","Kristina Akheeva",237,135
"Sunny Deol","Annu Kapoor",202,135
"Sunny Deol","Johnny Lever",238,135
"Sunny Deol","Sucheta Khanna",239,135
"Sunny Deol","Aidan Cook",240,135
"Sunny Deol","Anupam Kher",7,135
"Bobby Deol","Neha Sharma",236,235
"Bobby Deol","Kristina Akheeva",237,235
"Bobby Deol","Annu Kapoor",202,235
"Bobby Deol","Johnny Lever",238,235
"Bobby Deol","Sucheta Khanna",239,235
"Bobby Deol","Aidan Cook",240,235
"Bobby Deol","Anupam Kher",7,235
"Neha Sharma","Kristina Akheeva",237,236
"Neha Sharma","Annu Kapoor",202,236
"Neha Sharma","Johnny Lever",238,236
"Neha Sharma","Sucheta Khanna",239,236
"Neha Sharma","Aidan Cook",240,236
"Neha Sharma","Anupam Kher",7,236
"Kristina Akheeva","Annu Kapoor",202,237
"Kristina Akheeva","Johnny Lever",238,237
"Kristina Akheeva","Sucheta Khanna",239,237
"Kristina Akheeva","Aidan Cook",240,237
"Kristina Akheeva","Anupam Kher",7,237
"Annu Kapoor","Johnny Lever",238,202
"Annu Kapoor","Sucheta Khanna",239,202
"Annu Kapoor","Aidan Cook",240,202
"Annu Kapoor","Anupam Kher",7,202
"Johnny Lever","Sucheta Khanna",239,238
"Johnny Lever","Aidan Cook",240,238
"Johnny Lever","Anupam Kher",7,238
"Sucheta Khanna","Aidan Cook",240,239
"Sucheta Khanna","Anupam Kher",7,239
"Aidan Cook","Anupam Kher",7,240
"Darsheel Safary","Anupam Kher",7,241
"Darsheel Safary","Manjari Fadnis",242,241
"Darsheel Safary","Tinnu Anand",141,241
"Darsheel Safary","Sheeba Chaddha",243,241
"Darsheel Safary","S.M. Zaheer",244,241
"Darsheel Safary","Aayam Mehta",245,241
"Darsheel Safary","Gargi Datar",246,241
"Darsheel Safary","Jai Vyas",278,241
"Anupam Kher","Manjari Fadnis",242,7
"Anupam Kher","Tinnu Anand",141,7
"Anupam Kher","Sheeba Chaddha",243,7
