"from","to","target","source"
"Shubham Tukaram","Atul Kulkarni",156,155
"Shubham Tukaram","Narendra Jha",157,155
"Shubham Tukaram","Jaideep Ahlawat",158,155
"Shubham Tukaram","Sunny Leone",209,155
"Atul Kulkarni","Narendra Jha",157,156
"Atul Kulkarni","Jaideep Ahlawat",158,156
"Atul Kulkarni","Sunny Leone",209,156
"Narendra Jha","Jaideep Ahlawat",158,157
"Narendra Jha","Sunny Leone",209,157
"Jaideep Ahlawat","Sunny Leone",209,158
"Shah Rukh Khan","Juhi Chawla",69,1
"Shah Rukh Khan","Vivek Mushran",159,1
"Shah Rukh Khan","Pankaj Kapur",160,1
"Shah Rukh Khan","Puneet Issar",161,1
"Shah Rukh Khan","Tinnu Anand",29,1
"Shah Rukh Khan","Deven Verma",28,1
"Shah Rukh Khan","Gulshan Grover",74,1
"Shah Rukh Khan","Amrit Pal",162,1
"Shah Rukh Khan","Arun Bali",210,1
"Juhi Chawla","Vivek Mushran",159,69
"Juhi Chawla","Pankaj Kapur",160,69
"Juhi Chawla","Puneet Issar",161,69
"Juhi Chawla","Tinnu Anand",29,69
"Juhi Chawla","Deven Verma",28,69
"Juhi Chawla","Gulshan Grover",74,69
"Juhi Chawla","Amrit Pal",162,69
"Juhi Chawla","Arun Bali",210,69
"Vivek Mushran","Pankaj Kapur",160,159
"Vivek Mushran","Puneet Issar",161,159
"Vivek Mushran","Tinnu Anand",29,159
"Vivek Mushran","Deven Verma",28,159
"Vivek Mushran","Gulshan Grover",74,159
"Vivek Mushran","Amrit Pal",162,159
"Vivek Mushran","Arun Bali",210,159
"Pankaj Kapur","Puneet Issar",161,160
"Pankaj Kapur","Tinnu Anand",29,160
"Pankaj Kapur","Deven Verma",28,160
"Pankaj Kapur","Gulshan Grover",74,160
"Pankaj Kapur","Amrit Pal",162,160
"Pankaj Kapur","Arun Bali",210,160
"Puneet Issar","Tinnu Anand",29,161
"Puneet Issar","Deven Verma",28,161
"Puneet Issar","Gulshan Grover",74,161
"Puneet Issar","Amrit Pal",162,161
"Puneet Issar","Arun Bali",210,161
"Tinnu Anand","Deven Verma",28,29
"Tinnu Anand","Gulshan Grover",74,29
"Tinnu Anand","Amrit Pal",162,29
"Tinnu Anand","Arun Bali",210,29
"Deven Verma","Gulshan Grover",74,28
"Deven Verma","Amrit Pal",162,28
"Deven Verma","Arun Bali",210,28
"Gulshan Grover","Amrit Pal",162,74
"Gulshan Grover","Arun Bali",210,74
"Amrit Pal","Arun Bali",210,162
"Karisma Kapoor","Nana Patekar",164,163
"Karisma Kapoor","Sanjay Kapoor",165,163
"Karisma Kapoor","Shah Rukh Khan",1,163
"Karisma Kapoor","Deepti Naval",166,163
"Karisma Kapoor","Vijay Raaz",167,163
"Karisma Kapoor","Tiku Talsania",73,163
"Karisma Kapoor","Jaspal Bhatti",168,163
"Karisma Kapoor","Divya Dutta",169,163
"Karisma Kapoor","Prakash Raj",211,163
"Nana Patekar","Sanjay Kapoor",165,164
"Nana Patekar","Shah Rukh Khan",1,164
"Nana Patekar","Deepti Naval",166,164
"Nana Patekar","Vijay Raaz",167,164
"Nana Patekar","Tiku Talsania",73,164
"Nana Patekar","Jaspal Bhatti",168,164
"Nana Patekar","Divya Dutta",169,164
"Nana Patekar","Prakash Raj",211,164
"Sanjay Kapoor","Shah Rukh Khan",1,165
"Sanjay Kapoor","Deepti Naval",166,165
"Sanjay Kapoor","Vijay Raaz",167,165
"Sanjay Kapoor","Tiku Talsania",73,165
"Sanjay Kapoor","Jaspal Bhatti",168,165
"Sanjay Kapoor","Divya Dutta",169,165
"Sanjay Kapoor","Prakash Raj",211,165
"Shah Rukh Khan","Deepti Naval",166,1
"Shah Rukh Khan","Vijay Raaz",167,1
"Shah Rukh Khan","Tiku Talsania",73,1
"Shah Rukh Khan","Jaspal Bhatti",168,1
"Shah Rukh Khan","Divya Dutta",169,1
"Shah Rukh Khan","Prakash Raj",211,1
"Deepti Naval","Vijay Raaz",167,166
"Deepti Naval","Tiku Talsania",73,166
"Deepti Naval","Jaspal Bhatti",168,166
"Deepti Naval","Divya Dutta",169,166
"Deepti Naval","Prakash Raj",211,166
"Vijay Raaz","Tiku Talsania",73,167
"Vijay Raaz","Jaspal Bhatti",168,167
"Vijay Raaz","Divya Dutta",169,167
"Vijay Raaz","Prakash Raj",211,167
"Tiku Talsania","Jaspal Bhatti",168,73
"Tiku Talsania","Divya Dutta",169,73
"Tiku Talsania","Prakash Raj",211,73
"Jaspal Bhatti","Divya Dutta",169,168
"Jaspal Bhatti","Prakash Raj",211,168
"Divya Dutta","Prakash Raj",211,169
"Shah Rukh Khan","Gayatri Joshi",170,1
"Shah Rukh Khan","Kishori Balal",171,1
"Shah Rukh Khan","Smith Seth",172,1
"Shah Rukh Khan","Lekh Tandon",36,1
"Shah Rukh Khan","Rajesh Vivek",173,1
"Shah Rukh Khan","Daya Shankar Pandey",174,1
"Shah Rukh Khan","Farrukh Jaffar",212,1
"Gayatri Joshi","Kishori Balal",171,170
"Gayatri Joshi","Smith Seth",172,170
"Gayatri Joshi","Lekh Tandon",36,170
"Gayatri Joshi","Rajesh Vivek",173,170
"Gayatri Joshi","Daya Shankar Pandey",174,170
"Gayatri Joshi","Farrukh Jaffar",212,170
"Kishori Balal","Smith Seth",172,171
"Kishori Balal","Lekh Tandon",36,171
"Kishori Balal","Rajesh Vivek",173,171
"Kishori Balal","Daya Shankar Pandey",174,171
"Kishori Balal","Farrukh Jaffar",212,171
"Smith Seth","Lekh Tandon",36,172
"Smith Seth","Rajesh Vivek",173,172
"Smith Seth","Daya Shankar Pandey",174,172
"Smith Seth","Farrukh Jaffar",212,172
"Lekh Tandon","Rajesh Vivek",173,36
"Lekh Tandon","Daya Shankar Pandey",174,36
"Lekh Tandon","Farrukh Jaffar",212,36
"Rajesh Vivek","Daya Shankar Pandey",174,173
"Rajesh Vivek","Farrukh Jaffar",212,173
"Daya Shankar Pandey","Farrukh Jaffar",212,174
"Anil Kapoor","Shah Rukh Khan",1,175
"Anil Kapoor","Jackie Shroff",124,175
"Anil Kapoor","Satyendra Kapoor",176,175
"Anil Kapoor","Gautami",177,175
"Anil Kapoor","Tinnu Anand",29,175
"Anil Kapoor","Saeed Jaffrey",76,175
"Anil Kapoor","Anirudh Agarwal",178,175
"Anil Kapoor","Mohan Agashe",179,175
"Anil Kapoor","Himani Shivpuri",100,175
"Anil Kapoor","Priya Tendulkar",180,175
"Anil Kapoor","Anjali Jathar",181,175
"Anil Kapoor","Anang Desai",182,175
"Anil Kapoor","Pramod Moutho",183,175
"Anil Kapoor","Subhash Ghai",208,175
"Shah Rukh Khan","Jackie Shroff",124,1
"Shah Rukh Khan","Satyendra Kapoor",176,1
"Shah Rukh Khan","Gautami",177,1
"Shah Rukh Khan","Tinnu Anand",29,1
"Shah Rukh Khan","Saeed Jaffrey",76,1
"Shah Rukh Khan","Anirudh Agarwal",178,1
"Shah Rukh Khan","Mohan Agashe",179,1
"Shah Rukh Khan","Himani Shivpuri",100,1
"Shah Rukh Khan","Priya Tendulkar",180,1
"Shah Rukh Khan","Anjali Jathar",181,1
"Shah Rukh Khan","Anang Desai",182,1
"Shah Rukh Khan","Pramod Moutho",183,1
"Shah Rukh Khan","Subhash Ghai",208,1
"Jackie Shroff","Satyendra Kapoor",176,124
"Jackie Shroff","Gautami",177,124
"Jackie Shroff","Tinnu Anand",29,124
"Jackie Shroff","Saeed Jaffrey",76,124
"Jackie Shroff","Anirudh Agarwal",178,124
"Jackie Shroff","Mohan Agashe",179,124
"Jackie Shroff","Himani Shivpuri",100,124
"Jackie Shroff","Priya Tendulkar",180,124
"Jackie Shroff","Anjali Jathar",181,124
"Jackie Shroff","Anang Desai",182,124
"Jackie Shroff","Pramod Moutho",183,124
"Jackie Shroff","Subhash Ghai",208,124
"Satyendra Kapoor","Gautami",177,176
"Satyendra Kapoor","Tinnu Anand",29,176
"Satyendra Kapoor","Saeed Jaffrey",76,176
"Satyendra Kapoor","Anirudh Agarwal",178,176
"Satyendra Kapoor","Mohan Agashe",179,176
"Satyendra Kapoor","Himani Shivpuri",100,176
"Satyendra Kapoor","Priya Tendulkar",180,176
"Satyendra Kapoor","Anjali Jathar",181,176
"Satyendra Kapoor","Anang Desai",182,176
"Satyendra Kapoor","Pramod Moutho",183,176
"Satyendra Kapoor","Subhash Ghai",208,176
"Gautami","Tinnu Anand",29,177
"Gautami","Saeed Jaffrey",76,177
"Gautami","Anirudh Agarwal",178,177
"Gautami","Mohan Agashe",179,177
"Gautami","Himani Shivpuri",100,177
"Gautami","Priya Tendulkar",180,177
"Gautami","Anjali Jathar",181,177
"Gautami","Anang Desai",182,177
"Gautami","Pramod Moutho",183,177
"Gautami","Subhash Ghai",208,177
"Tinnu Anand","Saeed Jaffrey",76,29
"Tinnu Anand","Anirudh Agarwal",178,29
"Tinnu Anand","Mohan Agashe",179,29
"Tinnu Anand","Himani Shivpuri",100,29
"Tinnu Anand","Priya Tendulkar",180,29
"Tinnu Anand","Anjali Jathar",181,29
"Tinnu Anand","Anang Desai",182,29
"Tinnu Anand","Pramod Moutho",183,29
"Tinnu Anand","Subhash Ghai",208,29
"Saeed Jaffrey","Anirudh Agarwal",178,76
"Saeed Jaffrey","Mohan Agashe",179,76
"Saeed Jaffrey","Himani Shivpuri",100,76
"Saeed Jaffrey","Priya Tendulkar",180,76
"Saeed Jaffrey","Anjali Jathar",181,76
"Saeed Jaffrey","Anang Desai",182,76
"Saeed Jaffrey","Pramod Moutho",183,76
"Saeed Jaffrey","Subhash Ghai",208,76
"Anirudh Agarwal","Mohan Agashe",179,178
"Anirudh Agarwal","Himani Shivpuri",100,178
"Anirudh Agarwal","Priya Tendulkar",180,178
"Anirudh Agarwal","Anjali Jathar",181,178
"Anirudh Agarwal","Anang Desai",182,178
"Anirudh Agarwal","Pramod Moutho",183,178
"Anirudh Agarwal","Subhash Ghai",208,178
"Mohan Agashe","Himani Shivpuri",100,179
"Mohan Agashe","Priya Tendulkar",180,179
"Mohan Agashe","Anjali Jathar",181,179
"Mohan Agashe","Anang Desai",182,179
"Mohan Agashe","Pramod Moutho",183,179
"Mohan Agashe","Subhash Ghai",208,179
"Himani Shivpuri","Priya Tendulkar",180,100
"Himani Shivpuri","Anjali Jathar",181,100
"Himani Shivpuri","Anang Desai",182,100
"Himani Shivpuri","Pramod Moutho",183,100
"Himani Shivpuri","Subhash Ghai",208,100
"Priya Tendulkar","Anjali Jathar",181,180
"Priya Tendulkar","Anang Desai",182,180
"Priya Tendulkar","Pramod Moutho",183,180
"Priya Tendulkar","Subhash Ghai",208,180
"Anjali Jathar","Anang Desai",182,181
"Anjali Jathar","Pramod Moutho",183,181
"Anjali Jathar","Subhash Ghai",208,181
"Anang Desai","Pramod Moutho",183,182
"Anang Desai","Subhash Ghai",208,182
"Pramod Moutho","Subhash Ghai",208,183
"Shah Rukh Khan","Anushka Sharma",83,1
"Shah Rukh Khan","Katrina Kaif",184,1
"Shah Rukh Khan","Mohammed Zeeshan Ayyub",152,1
"Shah Rukh Khan","Tigmanshu Dhulia",185,1
"Shah Rukh Khan","Sheeba Chaddha",153,1
"Shah Rukh Khan","Brijendra Kala",186,1
"Shah Rukh Khan","Mallika Dua",187,1
"Shah Rukh Khan","Abhay Deol",188,1
"Shah Rukh Khan","Madhavan",213,1
"Anushka Sharma","Katrina Kaif",184,83
"Anushka Sharma","Mohammed Zeeshan Ayyub",152,83
"Anushka Sharma","Tigmanshu Dhulia",185,83
"Anushka Sharma","Sheeba Chaddha",153,83
"Anushka Sharma","Brijendra Kala",186,83
"Anushka Sharma","Mallika Dua",187,83
"Anushka Sharma","Abhay Deol",188,83
"Anushka Sharma","Madhavan",213,83
"Katrina Kaif","Mohammed Zeeshan Ayyub",152,184
"Katrina Kaif","Tigmanshu Dhulia",185,184
"Katrina Kaif","Sheeba Chaddha",153,184
"Katrina Kaif","Brijendra Kala",186,184
"Katrina Kaif","Mallika Dua",187,184
"Katrina Kaif","Abhay Deol",188,184
"Katrina Kaif","Madhavan",213,184
"Mohammed Zeeshan Ayyub","Tigmanshu Dhulia",185,152
"Mohammed Zeeshan Ayyub","Sheeba Chaddha",153,152
"Mohammed Zeeshan Ayyub","Brijendra Kala",186,152
"Mohammed Zeeshan Ayyub","Mallika Dua",187,152
"Mohammed Zeeshan Ayyub","Abhay Deol",188,152
"Mohammed Zeeshan Ayyub","Madhavan",213,152
"Tigmanshu Dhulia","Sheeba Chaddha",153,185
"Tigmanshu Dhulia","Brijendra Kala",186,185
"Tigmanshu Dhulia","Mallika Dua",187,185
"Tigmanshu Dhulia","Abhay Deol",188,185
"Tigmanshu Dhulia","Madhavan",213,185
"Sheeba Chaddha","Brijendra Kala",186,153
"Sheeba Chaddha","Mallika Dua",187,153
"Sheeba Chaddha","Abhay Deol",188,153
"Sheeba Chaddha","Madhavan",213,153
"Brijendra Kala","Mallika Dua",187,186
"Brijendra Kala","Abhay Deol",188,186
"Brijendra Kala","Madhavan",213,186
"Mallika Dua","Abhay Deol",188,187
"Mallika Dua","Madhavan",213,187
"Abhay Deol","Madhavan",213,188
